order_id,user_id,order_date,status,amount
103710,2444,2024-06-09 23:06:50,cancelled,607.26
103711,2578,2024-05-02 15:01:32,paid,104.36
103712,3981,2025-10-06 16:55:46,paid,1301.93
103713,2406,2025-10-07 13:05:11,paid,788.81
103714,1420,2024-05-02 14:26:05,paid,2472.25
103715,2876,2025-05-09 01:05:32,paid,1621.54
103716,60,2025-07-13 19:25:17,paid,794.33
103717,2525,2025-01-21 20:23:08,paid,58.4
103718,3798,2025-08-08 01:15:41,paid,793.06
103719,2660,2025-08-04 20:37:14,paid,682.2
103720,4097,2025-10-07 03:18:53,cancelled,396.48
103721,1579,2025-01-24 17:58:13,paid,801.46
103722,4407,2025-04-11 17:32:13,paid,729.23
103723,3106,2025-10-29 23:39:23,paid,855.21
103724,708,2025-07-16 18:43:14,paid,894.25
103725,5278,2024-04-27 05:40:09,paid,69.4
103726,1781,2025-08-28 08:07:03,paid,225.08
103727,5620,2025-07-20 23:26:47,cancelled,331.69
103728,2414,2025-02-14 20:02:56,paid,662.4
103729,5460,2025-02-05 05:01:29,paid,590.12
103730,4954,2025-01-24 10:22:39,paid,258.02
103731,3407,2025-10-07 00:15:11,cancelled,180.63
103732,2162,2025-03-20 04:14:37,refunded,119.6
103733,5015,2024-05-07 10:20:39,paid,708.88
103734,3540,2025-10-19 23:34:17,paid,199.06
103735,609,2025-01-06 10:43:34,paid,658.49
103736,309,2025-09-11 10:10:43,paid,966.38
103737,5440,2025-05-17 02:12:04,paid,291.06
103738,4308,2025-06-27 13:39:49,paid,267.71
103739,2365,2025-02-20 18:23:52,paid,394.21
103740,185,2025-07-26 14:12:06,paid,80.71
103741,5325,2025-05-14 12:50:18,paid,98.96
103742,5484,2024-04-13 08:07:40,paid,1740.12
103743,5336,2025-10-30 21:39:16,paid,1254.95
103744,246,2024-09-27 16:34:07,paid,391.55
103745,239,2025-10-31 12:01:24,paid,293.06
103746,5925,2025-09-12 16:03:04,cancelled,767.79
103747,5511,2024-05-21 02:40:34,paid,2747.1
103748,520,2025-08-11 01:00:04,paid,626.57
103749,5710,2025-08-14 00:19:01,paid,1914.78
103750,3908,2025-10-16 14:17:21,paid,167.67
103751,277,2025-10-19 13:02:45,paid,234.16
103752,4029,2025-09-28 14:11:57,paid,241.46
103753,5102,2025-04-24 06:31:20,paid,983.92
103754,4310,2025-10-19 09:35:13,paid,382.8
103755,606,2025-01-04 12:27:19,paid,473.07
103756,4574,2024-08-12 04:01:52,paid,342.13
103757,4604,2024-11-27 13:33:33,cancelled,322.36
103758,5195,2025-05-28 16:32:35,paid,62.01
103759,4054,2025-08-14 22:06:54,paid,543.98
103760,2713,2024-05-02 19:12:07,cancelled,173.58
103761,142,2024-10-18 17:09:03,paid,245.39
103762,3662,2025-09-27 07:54:10,paid,775.91
103763,2370,2025-10-22 13:10:22,paid,2146.38
103764,1718,2025-08-31 13:25:54,paid,356.4
103765,4557,2023-12-23 17:13:52,paid,703.59
103766,4766,2024-12-17 01:37:28,paid,475.62
103767,3428,2023-12-12 15:09:33,paid,152.42
103768,2325,2024-04-05 13:52:36,paid,344.28
103769,1845,2025-02-24 10:17:14,paid,1050.99
103770,5715,2025-07-07 08:34:11,paid,74.92
103771,400,2024-12-22 01:07:58,paid,888.98
103772,4764,2025-01-18 18:07:26,paid,768.26
103773,2564,2025-02-10 03:05:42,paid,1748.84
103774,1523,2025-07-11 13:24:16,paid,411.63
103775,1335,2025-10-17 16:24:51,paid,90.86
103776,5391,2025-01-15 04:50:48,paid,795.94
103777,2624,2024-05-28 15:38:30,paid,650.51
103778,5569,2025-03-17 00:32:53,paid,236.79
103779,239,2025-11-01 14:11:49,paid,1082.83
103780,3216,2025-09-18 02:39:56,refunded,1426.18
103781,5140,2024-05-06 02:55:41,paid,404.91
103782,3648,2025-08-03 02:05:38,paid,488.76
103783,5409,2024-11-27 11:34:22,paid,777.51
103784,1617,2024-12-10 03:06:39,paid,86.81
103785,2430,2025-03-04 04:46:31,cancelled,374.78
103786,3653,2025-02-26 21:56:30,cancelled,64.91
103787,1722,2025-10-29 06:14:35,paid,859.84
103788,5837,2025-08-31 16:55:01,paid,704.33
103789,5612,2025-09-20 14:11:00,refunded,482.83
103790,1273,2025-02-24 21:54:52,refunded,1026.92
103791,3140,2025-10-28 18:19:14,paid,436.29
103792,5141,2024-08-22 22:30:55,paid,1264.51
103793,2879,2024-08-12 04:05:45,paid,1783.98
103794,1536,2024-01-16 18:13:43,paid,46.53
103795,536,2023-10-04 09:59:25,paid,1546.66
103796,949,2025-04-13 05:53:33,cancelled,1628.19
103797,4959,2025-04-05 23:19:17,refunded,122.46
103798,2643,2024-12-12 19:47:48,paid,298.26
103799,3942,2025-09-21 13:56:36,paid,249.55
103800,1022,2024-05-14 14:41:37,paid,193.63
103801,434,2025-09-13 07:36:14,paid,144.6
103802,1404,2025-04-28 19:16:27,paid,1196.6
103803,3512,2025-06-10 02:23:10,paid,123.56
103804,2936,2024-08-25 06:20:03,paid,79.34
103805,4879,2025-07-18 16:10:28,paid,176.37
103806,5084,2024-08-21 13:40:02,paid,63.83
103807,4265,2025-08-22 23:37:51,refunded,91.46
103808,4805,2025-08-11 19:07:14,paid,70.36
103809,5061,2025-05-06 09:38:44,paid,369.89
103810,3334,2025-02-17 19:44:07,paid,844.79
103811,1603,2025-05-05 04:48:36,refunded,488.16
103812,229,2024-10-31 15:02:38,paid,527.5
103813,5281,2025-05-18 19:31:37,paid,587.12
103814,4523,2025-07-17 15:40:03,paid,180.96
103815,4218,2025-08-03 05:39:45,paid,1240.23
103816,2197,2025-02-27 13:42:18,paid,25.98
103817,2900,2025-10-30 16:49:39,paid,363.28
103818,111,2025-10-31 18:10:57,paid,439.07
103819,1245,2025-01-13 05:07:07,refunded,357.13
103820,4160,2025-09-23 07:33:30,paid,1668.09
103821,2686,2025-08-31 00:22:19,paid,862.07
103822,3802,2025-04-26 18:41:10,paid,2696.9
103823,3868,2025-10-20 15:31:08,refunded,583.65
103824,1378,2025-08-19 08:21:07,paid,1595.31
103825,5005,2025-08-16 01:15:23,paid,314.83
103826,1772,2025-10-28 18:42:12,paid,70.37
103827,5605,2025-06-28 14:58:56,paid,896.79
103828,13,2025-02-08 01:20:35,paid,538.68
103829,5273,2025-06-09 01:30:27,cancelled,1313.17
103830,4335,2025-04-03 08:01:26,paid,811.5
103831,3262,2024-03-15 03:18:16,paid,275.58
103832,663,2025-09-11 20:38:55,paid,108.89
103833,5206,2025-10-06 06:53:59,paid,1428.53
103834,3093,2025-09-22 05:37:54,cancelled,191.18
103835,694,2024-11-30 14:47:49,paid,118.58
103836,3391,2025-02-18 16:12:43,paid,501.73
103837,1182,2025-03-14 23:49:24,paid,172.14
103838,3019,2025-07-30 18:49:59,paid,80.91
103839,1505,2025-10-17 20:45:17,paid,1670.46
103840,1903,2024-12-04 11:34:03,cancelled,635.05
103841,4172,2025-05-04 22:30:38,paid,803.55
103842,329,2025-08-10 14:17:52,paid,1966.93
103843,1440,2025-05-16 22:58:11,paid,743.31
103844,5349,2025-01-07 22:12:52,cancelled,1481.92
103845,3847,2025-08-28 07:48:55,paid,763.91
103846,4168,2025-10-11 15:21:34,paid,3264.6
103847,225,2025-10-02 18:55:15,paid,1046.84
103848,2521,2024-07-18 03:51:24,paid,1461.07
103849,3715,2025-10-17 18:22:48,paid,295.81
103850,2408,2025-09-07 03:14:34,paid,91.46
103851,811,2025-11-01 21:04:29,paid,195.25
103852,3118,2025-09-21 14:01:13,paid,1612.36
103853,4774,2025-01-13 03:55:39,paid,765.48
103854,3291,2025-10-28 16:45:29,paid,2131.53
103855,4387,2025-09-08 15:24:07,cancelled,129.47
103856,5578,2025-05-25 01:50:41,paid,316.2
103857,2252,2025-06-01 10:46:05,paid,107.18
103858,5322,2025-05-17 10:14:01,paid,760.54
103859,4662,2025-02-01 08:39:37,cancelled,2755.0
103860,2530,2024-11-23 00:20:56,paid,97.98
103861,5912,2024-08-16 06:57:36,paid,1452.15
103862,4607,2024-11-24 21:40:20,paid,80.78
103863,924,2025-04-13 10:01:24,paid,504.59
103864,3053,2025-07-05 18:59:29,paid,303.51
103865,16,2025-04-18 17:14:37,cancelled,297.64
103866,3597,2025-05-23 01:42:29,refunded,527.26
103867,2404,2025-09-03 14:48:13,paid,1309.7
103868,4452,2025-08-13 21:26:20,paid,327.13
103869,4926,2025-04-24 03:28:45,paid,543.45
103870,4011,2025-05-25 08:18:52,refunded,350.53
103871,2647,2024-12-22 05:02:02,paid,2448.25
103872,1102,2025-09-22 08:59:12,paid,76.21
103873,2976,2025-02-25 07:05:20,cancelled,120.1
103874,1091,2025-09-01 00:25:43,paid,405.03
103875,2907,2025-05-10 10:48:13,paid,705.24
103876,1747,2025-07-31 09:49:21,paid,193.17
103877,4310,2025-10-10 22:06:03,paid,173.62
103878,1721,2025-09-25 13:47:31,paid,105.25
103879,449,2025-06-30 05:56:39,paid,552.66
103880,3013,2025-03-14 19:56:53,cancelled,239.11
103881,3505,2025-09-09 08:15:30,paid,268.93
103882,1569,2024-07-26 22:30:03,paid,374.12
103883,3187,2025-09-21 06:53:10,paid,353.46
103884,3492,2024-04-05 07:01:00,paid,331.47
103885,2547,2025-02-28 11:47:34,paid,2184.32
103886,4806,2025-10-05 04:56:51,paid,903.51
103887,4476,2025-04-09 18:15:45,refunded,1751.4
103888,5985,2025-05-05 19:19:03,paid,764.64
103889,1048,2024-10-24 17:24:56,paid,412.9
103890,4635,2025-10-15 21:59:29,paid,1042.43
103891,4849,2025-01-06 17:49:19,paid,703.93
103892,4631,2025-08-19 11:57:05,refunded,800.7
103893,4769,2025-09-22 19:37:35,paid,2881.12
103894,1065,2024-12-07 13:57:26,paid,225.43
103895,3822,2025-09-11 20:06:15,paid,325.97
103896,568,2025-10-15 14:47:19,paid,679.12
103897,1437,2024-12-27 02:54:56,paid,80.71
103898,4511,2024-05-29 13:28:59,paid,486.6
103899,4545,2025-05-24 00:04:42,paid,216.56
103900,4706,2025-08-22 18:49:06,paid,210.66
103901,2706,2024-12-24 09:04:58,paid,161.96
103902,5894,2025-10-24 07:21:30,paid,628.95
103903,2484,2025-09-27 16:16:30,paid,460.8
103904,4801,2024-08-04 02:43:46,paid,391.86
103905,5162,2025-04-09 16:10:59,paid,615.68
103906,4830,2025-10-07 21:50:33,paid,732.85
103907,3780,2025-02-13 21:01:06,paid,2205.96
103908,4896,2025-08-25 04:20:18,paid,942.69
103909,2795,2024-06-28 22:29:26,refunded,1085.15
103910,1861,2025-05-11 16:46:47,paid,708.13
103911,3337,2024-07-05 06:40:23,paid,400.39
103912,1891,2025-09-03 02:28:31,cancelled,208.91
103913,4827,2024-07-04 04:13:48,paid,675.59
103914,4292,2025-10-31 22:53:27,paid,556.04
103915,1098,2025-09-27 13:55:02,refunded,633.65
103916,1639,2024-10-21 10:35:36,paid,428.03
103917,1659,2025-08-30 03:36:07,cancelled,561.97
103918,1126,2025-04-18 18:02:07,cancelled,625.13
103919,264,2025-10-01 21:58:49,paid,1645.09
103920,2993,2025-09-14 20:44:44,cancelled,841.41
103921,5016,2025-08-06 16:34:09,cancelled,823.26
103922,161,2025-09-21 20:04:26,paid,440.95
103923,1257,2025-09-05 06:15:24,cancelled,255.44
103924,5907,2024-12-11 15:58:31,paid,216.74
103925,4866,2025-09-17 01:38:37,paid,952.76
103926,311,2024-10-09 03:22:00,paid,590.9
103927,227,2025-02-08 04:37:10,paid,356.93
103928,273,2025-04-12 13:28:33,paid,364.8
103929,4413,2025-10-04 05:12:35,paid,1834.23
103930,1923,2024-11-11 12:14:53,paid,633.59
103931,3158,2024-05-27 21:42:17,paid,101.0
103932,2339,2025-03-21 22:20:51,paid,230.69
103933,5589,2024-01-03 10:16:40,paid,592.12
103934,5991,2025-07-19 05:11:37,paid,398.33
103935,1602,2024-09-16 00:40:57,refunded,48.99
103936,5889,2025-04-11 16:21:12,paid,499.83
103937,3719,2023-11-10 17:24:21,paid,123.76
103938,5547,2024-04-25 03:02:23,paid,1198.51
103939,2423,2024-09-10 17:45:23,paid,282.17
103940,1926,2025-09-26 21:50:44,paid,560.81
103941,567,2025-05-30 00:38:07,cancelled,2690.56
103942,2916,2025-06-14 00:06:01,paid,500.0
103943,252,2025-06-18 11:43:27,paid,164.32
103944,5653,2024-07-30 09:50:48,paid,1661.33
103945,2355,2024-10-28 02:10:08,paid,431.0
103946,3502,2025-08-02 05:34:18,paid,167.05
103947,4771,2025-05-25 02:55:16,paid,277.45
103948,2312,2025-09-16 01:37:51,paid,871.48
103949,2116,2025-05-21 21:09:33,paid,127.34
103950,1603,2025-09-09 17:01:54,paid,527.47
103951,3271,2025-06-26 00:29:44,refunded,588.97
103952,514,2025-10-23 13:44:03,paid,1068.86
103953,442,2024-12-20 16:42:43,cancelled,127.34
103954,1,2024-10-31 02:16:18,paid,977.91
103955,5235,2024-04-13 15:49:14,paid,402.89
103956,903,2025-08-22 23:22:47,paid,220.67
103957,5720,2025-03-29 02:01:42,paid,549.79
103958,1221,2025-10-26 02:34:02,paid,382.38
103959,2322,2025-01-01 21:21:01,paid,1637.74
103960,856,2025-10-10 15:30:28,paid,372.65
103961,1018,2025-06-27 22:51:04,paid,138.31
103962,5280,2025-03-22 12:37:25,paid,51.58
103963,2221,2024-09-07 03:38:15,paid,76.62
103964,4681,2025-06-22 02:52:00,paid,1087.07
103965,3505,2025-09-14 13:09:47,paid,983.19
103966,4551,2025-04-17 01:00:40,paid,220.75
103967,196,2025-10-17 23:54:00,paid,527.72
103968,4695,2024-08-22 02:41:10,paid,152.53
103969,1333,2025-01-17 07:40:04,paid,280.93
103970,5856,2025-09-09 16:32:09,paid,490.2
103971,4652,2024-08-31 05:47:45,refunded,45.11
103972,1518,2024-10-02 06:35:01,paid,44.07
103973,4535,2025-01-07 19:56:50,paid,523.05
103974,2698,2023-12-26 03:31:21,paid,136.63
103975,4455,2025-08-24 16:49:32,refunded,1231.98
103976,3108,2025-06-15 13:17:16,paid,819.82
103977,1058,2025-10-15 10:26:17,cancelled,819.52
103978,5208,2025-10-24 18:43:39,paid,421.46
103979,2706,2025-05-28 00:46:37,paid,291.19
103980,2064,2024-03-25 16:14:10,paid,624.33
103981,2793,2025-06-21 16:38:29,paid,1022.3
103982,421,2025-10-13 12:18:40,paid,393.72
103983,4649,2025-02-24 20:10:34,paid,623.97
103984,2815,2024-08-15 21:15:41,paid,1343.26
103985,2841,2025-10-25 19:13:14,paid,312.55
103986,5246,2025-09-11 16:18:44,paid,355.74
103987,1032,2025-09-16 16:52:22,paid,637.52
103988,1492,2025-05-15 21:06:23,paid,399.96
103989,4976,2024-07-24 06:09:53,paid,2151.54
103990,1886,2025-10-17 05:33:58,paid,999.54
103991,4948,2025-04-22 10:55:25,paid,1768.79
103992,510,2024-09-18 09:00:35,paid,1946.24
103993,1860,2024-07-06 20:42:03,paid,374.72
103994,5860,2025-01-15 18:40:26,paid,172.47
103995,5062,2024-02-25 09:19:07,paid,883.67
103996,1859,2025-08-27 18:59:56,paid,2376.67
103997,914,2025-09-22 13:59:10,cancelled,301.19
103998,5487,2024-10-14 21:22:02,paid,205.99
103999,5608,2025-05-08 11:05:05,paid,342.21
104000,2066,2025-06-29 23:48:58,refunded,300.14
104001,2967,2025-10-24 01:32:03,paid,166.61
104002,5155,2024-07-19 07:56:52,refunded,117.7
104003,4890,2025-07-03 19:17:14,paid,326.36
104004,3838,2025-08-23 00:40:04,paid,113.18
104005,1597,2025-05-31 04:37:55,paid,237.34
104006,5903,2025-10-18 01:50:11,cancelled,547.54
104007,4443,2024-06-09 23:39:27,paid,282.44
104008,1056,2025-09-12 14:27:23,paid,785.16
104009,5004,2025-04-10 20:35:10,paid,234.77
104010,1024,2025-04-11 09:28:09,paid,620.08
104011,3205,2025-03-27 08:18:07,paid,2043.45
104012,576,2025-10-28 14:47:55,paid,477.01
104013,199,2025-06-29 23:55:31,paid,1177.4
104014,1366,2025-08-22 00:45:21,paid,345.87
104015,1999,2025-10-19 20:56:02,refunded,1799.08
104016,5351,2025-07-13 12:50:34,paid,49.48
104017,1017,2024-07-09 08:21:00,paid,647.18
104018,3619,2024-07-11 21:48:20,paid,826.08
104019,26,2025-01-09 06:30:42,paid,828.73
104020,1559,2024-07-19 01:12:24,paid,62.01
104021,3725,2025-06-18 02:11:07,paid,1015.56
104022,3459,2025-10-24 21:26:46,paid,882.71
104023,3357,2025-09-24 02:37:29,paid,332.29
104024,2368,2025-06-07 11:26:06,paid,860.86
104025,471,2025-05-16 23:21:33,paid,148.57
104026,2468,2024-04-26 22:54:05,paid,195.35
104027,4747,2024-09-02 23:05:05,paid,1642.09
104028,886,2025-08-13 04:34:46,paid,349.12
104029,5026,2024-10-06 11:51:46,paid,2406.18
104030,5841,2025-07-07 17:07:57,paid,320.95
104031,876,2025-08-18 12:56:33,paid,238.26
104032,942,2024-11-28 15:13:26,paid,219.49
104033,3042,2025-10-11 20:46:51,paid,200.63
104034,5405,2025-08-22 15:49:25,refunded,126.93
104035,572,2025-07-09 06:56:18,paid,885.37
104036,4150,2025-09-21 03:33:05,paid,867.13
104037,605,2024-03-30 11:06:03,cancelled,796.98
104038,4421,2025-04-01 12:06:10,paid,276.02
104039,3530,2024-09-06 06:06:09,paid,122.46
104040,4981,2025-10-16 12:04:04,paid,258.54
104041,4361,2024-08-18 11:12:38,paid,1426.9
104042,382,2025-09-22 00:14:13,paid,1089.11
104043,1237,2024-03-08 12:37:43,paid,63.26
104044,2381,2025-11-02 07:00:31,refunded,686.55
104045,5478,2025-10-03 23:39:21,paid,901.87
104046,3780,2024-08-20 23:22:24,paid,411.54
104047,2106,2024-02-23 15:59:45,paid,402.62
104048,1518,2024-11-26 21:26:52,paid,407.06
104049,1534,2025-06-16 04:01:59,paid,128.65
104050,5888,2023-12-10 22:20:02,refunded,680.18
104051,3295,2025-01-14 21:28:42,paid,55.44
104052,3441,2025-07-14 16:43:48,paid,1909.56
104053,3490,2025-05-29 07:17:32,paid,1657.68
104054,3946,2025-09-07 21:01:25,cancelled,24.87
104055,4643,2024-12-19 05:48:00,paid,92.0
104056,871,2025-07-09 19:47:21,paid,1330.77
104057,2151,2025-11-02 17:24:22,paid,660.45
104058,3233,2024-12-12 07:09:02,refunded,874.56
104059,5320,2025-06-22 15:15:22,paid,195.8
104060,3232,2025-03-27 20:02:42,paid,738.84
104061,3767,2025-09-02 07:51:24,cancelled,724.41
104062,4961,2025-03-08 23:55:58,paid,448.24
104063,3208,2024-06-24 03:32:55,paid,86.81
104064,4494,2025-08-04 00:51:33,paid,471.16
104065,5858,2025-09-29 13:53:22,paid,754.91
104066,4488,2025-09-17 04:18:26,paid,1731.84
104067,3827,2025-05-30 13:25:13,paid,349.11
104068,1613,2025-08-22 09:22:04,paid,1284.87
104069,1078,2024-07-21 17:13:58,paid,646.15
104070,1301,2025-06-24 16:31:04,paid,1045.25
104071,2159,2025-02-19 16:23:09,paid,1874.55
104072,2272,2025-01-17 23:29:57,paid,230.46
104073,2530,2025-01-05 00:10:06,paid,643.38
104074,3261,2025-07-17 08:13:53,paid,478.86
104075,364,2024-07-19 09:35:41,cancelled,42.31
104076,5521,2025-04-12 04:04:01,paid,286.92
104077,846,2025-10-25 18:17:29,paid,527.62
104078,3033,2025-04-30 17:45:11,paid,150.0
104079,1328,2025-10-15 02:50:22,paid,255.03
104080,3163,2025-08-25 22:47:12,paid,1309.12
104081,392,2024-12-13 05:40:19,paid,1162.51
104082,3256,2024-09-03 14:01:19,paid,1202.19
104083,5137,2025-03-03 22:18:29,paid,1266.83
104084,2060,2025-05-02 11:36:23,paid,80.98
104085,3238,2024-05-31 15:58:13,paid,164.61
104086,2047,2025-10-24 15:55:15,paid,757.62
104087,4242,2025-05-07 13:28:02,paid,928.17
104088,1306,2024-04-02 03:59:47,paid,356.61
104089,5669,2024-12-13 11:16:54,paid,383.54
104090,2895,2025-09-09 18:41:11,cancelled,534.13
104091,2033,2024-12-21 07:42:15,cancelled,185.32
104092,765,2024-07-11 01:31:51,paid,65.55
104093,5466,2024-11-12 18:22:53,paid,766.15
104094,499,2025-07-12 20:00:54,paid,551.02
104095,3369,2024-08-28 11:17:50,paid,92.63
104096,5262,2024-11-01 10:10:26,refunded,126.12
104097,2945,2025-04-08 19:12:03,paid,655.36
104098,5857,2025-08-26 22:20:55,paid,186.91
104099,3805,2025-05-01 16:17:19,refunded,1116.3
104100,4214,2025-10-11 10:57:56,paid,841.61
104101,4461,2025-01-07 00:12:00,paid,258.94
104102,136,2025-01-20 16:48:35,paid,543.33
104103,1101,2024-12-26 13:04:38,paid,1258.88
104104,1872,2025-10-19 21:35:15,paid,358.65
104105,4034,2025-09-25 22:31:52,paid,863.3
104106,4114,2025-01-05 21:23:55,cancelled,2977.33
104107,5987,2024-06-24 12:42:07,paid,793.61
104108,4013,2024-07-18 06:08:51,paid,652.9
104109,205,2025-05-25 05:25:10,paid,267.13
104110,4595,2024-08-17 05:04:51,paid,1938.43
104111,2372,2025-04-05 23:06:39,cancelled,122.96
104112,4691,2025-06-11 00:02:34,paid,264.24
104113,562,2025-03-27 22:26:00,refunded,1175.31
104114,5401,2025-08-20 14:56:32,paid,318.87
104115,3315,2025-10-30 06:18:46,paid,231.94
104116,3961,2025-10-27 08:18:03,cancelled,158.27
104117,2527,2024-07-26 08:45:48,paid,464.47
104118,2212,2025-06-29 03:42:43,paid,526.29
104119,2372,2025-08-04 11:06:22,paid,698.96
104120,4736,2025-08-07 00:26:16,paid,226.36
104121,2682,2025-10-30 00:45:54,refunded,387.82
104122,2807,2025-06-30 20:47:02,refunded,1045.05
104123,3770,2025-03-23 10:26:55,paid,366.06
104124,2256,2025-06-26 17:33:17,paid,364.48
104125,4411,2025-03-29 03:33:59,paid,1025.18
104126,901,2024-05-07 08:36:31,paid,473.59
104127,1751,2025-10-23 03:26:19,paid,311.22
104128,4900,2025-05-12 05:33:21,paid,118.03
104129,3296,2025-08-20 06:20:17,paid,317.71
104130,3160,2025-10-17 18:07:03,paid,402.7
104131,5657,2024-10-26 22:10:16,paid,1089.13
104132,1453,2025-07-01 15:35:41,cancelled,1660.66
104133,1244,2024-07-06 17:15:25,paid,38.13
104134,2323,2025-06-26 15:23:10,paid,1105.71
104135,1671,2025-04-02 18:42:32,paid,2034.76
104136,2028,2025-06-18 16:45:20,paid,118.03
104137,1769,2024-12-16 03:25:57,paid,336.26
104138,5186,2025-09-26 11:43:03,cancelled,849.26
104139,3664,2025-09-26 04:16:12,paid,647.97
104140,5543,2025-07-25 19:54:27,paid,104.36
104141,2303,2025-04-15 20:18:27,paid,173.58
104142,1170,2025-10-03 05:10:53,paid,689.84
104143,4711,2025-08-12 01:28:21,paid,884.1
104144,2433,2025-09-02 08:30:06,paid,335.53
104145,387,2025-10-29 21:20:54,paid,1087.9
104146,2431,2025-10-17 13:07:31,paid,972.99
104147,3349,2024-08-16 18:49:20,paid,449.03
104148,1406,2025-07-05 16:39:06,paid,808.71
104149,124,2025-04-08 23:00:20,paid,1121.93
104150,3998,2025-06-14 14:37:08,paid,411.48
104151,5910,2025-10-29 02:16:17,cancelled,1017.58
104152,3453,2024-08-30 06:49:01,paid,2599.17
104153,3897,2024-11-27 22:45:54,paid,1910.4
104154,1625,2025-09-24 19:46:19,refunded,624.39
104155,1182,2024-10-09 00:18:15,paid,1603.74
104156,728,2025-08-07 05:24:25,refunded,470.46
104157,3885,2025-09-30 12:26:53,cancelled,553.61
104158,3671,2024-03-15 08:48:13,paid,292.29
104159,1142,2025-03-18 03:01:38,refunded,132.78
104160,2376,2025-04-08 11:04:33,paid,64.91
104161,4032,2024-06-10 01:26:19,paid,616.56
104162,359,2025-06-19 07:35:11,paid,371.23
104163,3743,2025-06-28 12:37:20,cancelled,976.12
104164,2845,2025-07-26 22:33:06,paid,272.5
104165,4539,2025-09-30 00:03:34,paid,928.35
104166,2212,2025-10-29 22:20:17,paid,54.58
104167,973,2025-09-13 14:24:04,paid,501.5
104168,361,2024-10-22 19:52:07,paid,798.3
104169,2633,2025-10-09 09:07:13,cancelled,1377.42
104170,3191,2025-10-12 09:01:48,paid,324.52
104171,4949,2024-06-27 08:37:52,paid,387.87
104172,1625,2025-01-10 00:03:34,paid,384.13
104173,3929,2025-08-08 19:32:42,paid,184.94
104174,5708,2024-11-11 04:22:52,paid,549.94
104175,1757,2024-11-27 16:25:33,paid,998.12
104176,5120,2025-06-26 01:19:45,paid,323.25
104177,241,2025-08-09 10:58:35,paid,195.61
104178,4762,2024-11-25 14:12:21,paid,553.62
104179,5262,2025-02-17 14:45:20,paid,648.9
104180,976,2025-10-25 16:45:19,paid,226.36
104181,4319,2025-09-13 05:51:47,paid,556.61
104182,5924,2025-08-26 00:02:31,paid,405.26
104183,2314,2024-11-29 17:38:43,paid,454.91
104184,1306,2024-10-07 17:58:18,paid,694.06
104185,788,2024-11-11 22:44:50,refunded,631.24
104186,2429,2025-05-23 05:57:09,cancelled,2857.2
104187,556,2025-07-07 07:05:39,paid,1068.79
104188,2110,2025-03-24 19:50:27,paid,654.8
104189,4943,2025-08-25 06:59:03,paid,345.75
104190,5191,2025-07-14 04:20:27,paid,869.69
104191,2650,2025-09-13 01:18:16,paid,727.65
104192,1560,2024-11-15 21:13:51,cancelled,774.06
104193,4236,2025-01-24 16:18:59,paid,369.11
104194,1364,2025-04-06 22:45:09,paid,149.8
104195,3960,2025-02-20 02:42:50,paid,995.64
104196,590,2025-06-30 22:42:13,cancelled,967.17
104197,1750,2024-12-16 15:53:34,paid,868.84
104198,541,2024-12-04 11:35:47,paid,867.52
104199,2423,2025-04-16 16:51:16,refunded,233.69
104200,291,2025-07-18 02:37:38,paid,2241.56
104201,2091,2025-06-06 21:10:26,paid,961.65
104202,3936,2025-05-10 18:43:52,paid,1845.0
104203,3959,2025-03-27 03:18:05,cancelled,241.54
104204,3860,2024-12-16 08:18:36,cancelled,598.44
104205,1256,2025-01-29 06:53:26,paid,1463.75
104206,5332,2025-07-07 01:24:52,paid,492.63
104207,8,2024-08-31 21:33:20,paid,76.62
104208,1658,2025-07-07 14:15:41,paid,324.11
104209,4579,2025-05-25 23:44:31,paid,63.26
104210,4429,2025-08-22 08:42:44,paid,47.39
104211,1257,2025-10-06 18:21:39,paid,777.24
104212,3951,2025-07-13 04:14:22,paid,1603.31
104213,1040,2024-08-01 16:25:45,paid,773.39
104214,2117,2025-07-11 05:18:15,cancelled,752.8
104215,685,2025-07-10 20:21:10,paid,1039.91
104216,4019,2025-09-15 01:15:02,paid,183.03
104217,5090,2025-07-03 18:12:02,paid,2031.31
104218,1798,2025-09-29 16:35:22,paid,1034.57
104219,1825,2025-11-01 16:52:18,paid,1934.15
104220,3535,2024-12-04 03:08:26,refunded,753.58
104221,5902,2025-06-09 04:22:44,paid,713.7
104222,5799,2025-09-29 16:48:54,paid,371.26
104223,63,2024-10-07 11:08:29,paid,115.29
104224,261,2025-10-03 08:19:56,cancelled,1738.76
104225,3572,2025-10-24 07:24:38,paid,558.18
104226,3193,2025-08-25 08:20:53,paid,843.93
104227,4954,2024-02-24 00:11:11,cancelled,170.83
104228,5360,2025-08-09 09:32:17,paid,471.94
104229,1489,2024-02-06 08:09:59,refunded,82.83
104230,1131,2025-04-23 15:35:20,paid,193.06
104231,4276,2025-07-09 04:20:44,paid,488.09
104232,355,2025-09-29 10:57:38,paid,1874.81
104233,5030,2025-09-29 07:53:38,paid,974.07
104234,2775,2025-03-25 10:16:51,paid,146.04
104235,589,2025-08-26 22:20:16,paid,2422.9
104236,5857,2025-08-19 06:16:14,paid,503.28
104237,605,2024-10-22 16:38:44,paid,676.29
104238,2229,2024-12-09 17:36:12,paid,688.73
104239,174,2024-05-26 08:32:30,paid,563.16
104240,354,2025-02-11 03:59:32,paid,898.18
