day,channel,spend
2025-03-09,social,718.25
2025-03-09,email,147.04
2025-03-09,affiliate,240.47
2025-03-09,display,319.87
2025-03-09,direct,0.0
2025-03-09,referral,50.05
2025-03-10,search,1398.46
2025-03-10,social,773.19
2025-03-10,email,200.6
2025-03-10,affiliate,267.95
2025-03-10,display,533.26
2025-03-10,direct,0.0
2025-03-10,referral,47.57
2025-03-11,search,1193.37
2025-03-11,social,773.44
2025-03-11,email,172.7
2025-03-11,affiliate,329.93
2025-03-11,display,447.35
2025-03-11,direct,0.0
2025-03-11,referral,46.13
2025-03-12,search,1307.84
2025-03-12,social,736.72
2025-03-12,email,225.39
2025-03-12,affiliate,278.03
2025-03-12,display,424.87
2025-03-12,direct,0.0
2025-03-12,referral,43.58
2025-03-13,search,1246.19
2025-03-13,social,765.8
2025-03-13,email,225.52
2025-03-13,affiliate,283.58
2025-03-13,display,310.35
2025-03-13,direct,0.0
2025-03-13,referral,49.88
2025-03-14,search,1232.63
2025-03-14,social,1165.42
2025-03-14,email,214.57
2025-03-14,affiliate,326.77
2025-03-14,display,461.34
2025-03-14,direct,0.0
2025-03-14,referral,50.67
2025-03-15,search,1054.84
2025-03-15,social,596.64
2025-03-15,email,174.9
2025-03-15,affiliate,252.56
2025-03-15,display,344.44
2025-03-15,direct,0.0
2025-03-15,referral,44.52
2025-03-16,search,879.17
2025-03-16,social,654.08
2025-03-16,email,163.83
2025-03-16,affiliate,271.26
2025-03-16,display,287.8
2025-03-16,direct,0.0
2025-03-16,referral,43.39
2025-03-17,search,1628.65
2025-03-17,social,787.08
2025-03-17,email,182.59
2025-03-17,affiliate,294.22
2025-03-17,display,333.57
2025-03-17,direct,0.0
2025-03-17,referral,54.65
2025-03-18,search,1231.74
2025-03-18,social,837.26
2025-03-18,email,181.86
2025-03-18,affiliate,283.57
2025-03-18,display,430.12
2025-03-18,direct,0.0
2025-03-18,referral,48.67
2025-03-19,search,1500.87
2025-03-19,social,758.93
2025-03-19,email,153.41
2025-03-19,affiliate,328.8
2025-03-19,display,487.56
2025-03-19,direct,0.0
2025-03-19,referral,54.76
2025-03-20,search,1355.15
2025-03-20,social,700.94
2025-03-20,email,152.04
2025-03-20,affiliate,335.87
2025-03-20,display,397.39
2025-03-20,direct,0.0
2025-03-20,referral,47.15
2025-03-21,search,1155.28
2025-03-21,social,805.31
2025-03-21,email,244.6
2025-03-21,affiliate,287.26
2025-03-21,display,484.09
2025-03-21,direct,0.0
2025-03-21,referral,56.19
2025-03-22,search,946.4
2025-03-22,social,801.68
2025-03-22,email,193.1
2025-03-22,affiliate,196.59
2025-03-22,display,300.35
2025-03-22,direct,0.0
2025-03-22,referral,33.25
2025-03-23,search,1369.47
2025-03-23,social,724.01
2025-03-23,email,177.93
2025-03-23,affiliate,232.18
2025-03-23,display,337.23
2025-03-23,direct,0.0
2025-03-23,referral,34.98
2025-03-24,search,1052.85
2025-03-24,social,868.92
2025-03-24,email,202.56
2025-03-24,affiliate,300.79
2025-03-24,display,287.24
2025-03-24,direct,0.0
2025-03-24,referral,56.94
2025-03-25,search,1042.46
2025-03-25,social,696.76
2025-03-25,email,153.73
2025-03-25,affiliate,279.75
2025-03-25,display,397.65
2025-03-25,direct,0.0
2025-03-25,referral,39.33
2025-03-26,search,1248.55
2025-03-26,social,692.88
2025-03-26,email,170.3
2025-03-26,affiliate,337.69
2025-03-26,display,465.25
2025-03-26,direct,0.0
2025-03-26,referral,38.94
2025-03-27,search,1340.78
2025-03-27,social,608.93
2025-03-27,email,226.47
2025-03-27,affiliate,396.23
2025-03-27,display,384.82
2025-03-27,direct,0.0
2025-03-27,referral,47.73
2025-03-28,search,834.85
2025-03-28,social,784.14
2025-03-28,email,224.72
2025-03-28,affiliate,274.47
2025-03-28,display,323.76
2025-03-28,direct,0.0
2025-03-28,referral,51.21
2025-03-29,search,1045.43
2025-03-29,social,802.84
2025-03-29,email,153.07
2025-03-29,affiliate,258.57
2025-03-29,display,395.27
2025-03-29,direct,0.0
2025-03-29,referral,36.0
2025-03-30,search,1252.23
2025-03-30,social,763.75
2025-03-30,email,182.44
2025-03-30,affiliate,226.76
2025-03-30,display,535.07
2025-03-30,direct,0.0
2025-03-30,referral,51.79
2025-03-31,search,1320.4
2025-03-31,social,937.77
2025-03-31,email,244.2
2025-03-31,affiliate,327.89
2025-03-31,display,342.34
2025-03-31,direct,0.0
2025-03-31,referral,44.68
2025-04-01,search,1166.39
2025-04-01,social,948.37
2025-04-01,email,164.44
2025-04-01,affiliate,223.89
2025-04-01,display,327.68
2025-04-01,direct,0.0
2025-04-01,referral,47.62
2025-04-02,search,1309.13
2025-04-02,social,947.33
2025-04-02,email,217.02
2025-04-02,affiliate,273.05
2025-04-02,display,379.4
2025-04-02,direct,0.0
2025-04-02,referral,42.57
2025-04-03,search,1222.27
2025-04-03,social,715.6
2025-04-03,email,226.91
2025-04-03,affiliate,314.62
2025-04-03,display,376.83
2025-04-03,direct,0.0
2025-04-03,referral,56.24
2025-04-04,search,1061.89
2025-04-04,social,919.84
2025-04-04,email,203.71
2025-04-04,affiliate,320.76
2025-04-04,display,312.83
2025-04-04,direct,0.0
2025-04-04,referral,51.72
2025-04-05,search,1115.53
2025-04-05,social,460.81
2025-04-05,email,120.66
2025-04-05,affiliate,236.79
2025-04-05,display,403.87
2025-04-05,direct,0.0
2025-04-05,referral,44.13
2025-04-06,search,811.91
2025-04-06,social,767.83
2025-04-06,email,160.22
2025-04-06,affiliate,219.49
2025-04-06,display,318.55
2025-04-06,direct,0.0
2025-04-06,referral,35.54
2025-04-07,search,1024.15
2025-04-07,social,772.41
2025-04-07,email,242.07
2025-04-07,affiliate,233.01
2025-04-07,display,479.68
2025-04-07,direct,0.0
2025-04-07,referral,62.26
2025-04-08,search,1112.59
2025-04-08,social,934.14
2025-04-08,email,178.14
2025-04-08,affiliate,299.95
2025-04-08,display,460.11
2025-04-08,direct,0.0
2025-04-08,referral,64.42
2025-04-09,search,1412.61
2025-04-09,social,849.66
2025-04-09,email,213.03
2025-04-09,affiliate,261.61
2025-04-09,display,352.91
2025-04-09,direct,0.0
2025-04-09,referral,46.53
2025-04-10,search,1136.02
2025-04-10,social,711.86
2025-04-10,email,215.41
2025-04-10,affiliate,324.44
2025-04-10,display,383.55
2025-04-10,direct,0.0
2025-04-10,referral,50.24
2025-04-11,search,1012.62
2025-04-11,social,689.85
2025-04-11,email,196.65
2025-04-11,affiliate,347.88
2025-04-11,display,343.78
2025-04-11,direct,0.0
2025-04-11,referral,46.54
2025-04-12,search,1027.22
2025-04-12,social,598.52
2025-04-12,email,140.7
2025-04-12,affiliate,251.97
2025-04-12,display,336.25
2025-04-12,direct,0.0
2025-04-12,referral,53.73
2025-04-13,search,786.11
2025-04-13,social,528.27
2025-04-13,email,202.07
2025-04-13,affiliate,222.98
2025-04-13,display,319.22
2025-04-13,direct,0.0
2025-04-13,referral,38.62
2025-04-14,search,1014.62
2025-04-14,social,727.57
2025-04-14,email,231.85
2025-04-14,affiliate,270.03
2025-04-14,display,354.1
2025-04-14,direct,0.0
2025-04-14,referral,63.55
2025-04-15,search,995.43
2025-04-15,social,673.76
2025-04-15,email,222.91
2025-04-15,affiliate,348.94
2025-04-15,display,344.55
2025-04-15,direct,0.0
2025-04-15,referral,57.65
2025-04-16,search,957.34
2025-04-16,social,1023.29
2025-04-16,email,213.55
2025-04-16,affiliate,352.93
2025-04-16,display,453.3
2025-04-16,direct,0.0
2025-04-16,referral,55.37
2025-04-17,search,1222.41
2025-04-17,social,948.52
2025-04-17,email,243.4
2025-04-17,affiliate,290.43
2025-04-17,display,363.78
2025-04-17,direct,0.0
2025-04-17,referral,55.35
2025-04-18,search,1149.4
2025-04-18,social,761.76
2025-04-18,email,217.75
2025-04-18,affiliate,258.75
2025-04-18,display,513.14
2025-04-18,direct,0.0
2025-04-18,referral,52.7
2025-04-19,search,924.4
2025-04-19,social,649.03
2025-04-19,email,175.04
2025-04-19,affiliate,310.56
2025-04-19,display,423.92
2025-04-19,direct,0.0
2025-04-19,referral,38.23
2025-04-20,search,1253.62
2025-04-20,social,658.42
2025-04-20,email,193.66
2025-04-20,affiliate,280.92
2025-04-20,display,400.45
2025-04-20,direct,0.0
2025-04-20,referral,45.06
2025-04-21,search,1129.83
2025-04-21,social,944.31
2025-04-21,email,207.79
2025-04-21,affiliate,299.52
2025-04-21,display,507.0
2025-04-21,direct,0.0
2025-04-21,referral,65.48
2025-04-22,search,1262.74
2025-04-22,social,762.96
2025-04-22,email,167.23
2025-04-22,affiliate,309.22
2025-04-22,display,464.99
2025-04-22,direct,0.0
2025-04-22,referral,53.15
2025-04-23,search,1120.44
2025-04-23,social,675.21
2025-04-23,email,158.52
2025-04-23,affiliate,364.77
2025-04-23,display,447.39
2025-04-23,direct,0.0
2025-04-23,referral,28.09
2025-04-24,search,1116.68
2025-04-24,social,887.51
2025-04-24,email,179.68
2025-04-24,affiliate,309.16
2025-04-24,display,375.52
2025-04-24,direct,0.0
2025-04-24,referral,59.81
2025-04-25,search,1283.13
2025-04-25,social,532.5
2025-04-25,email,242.74
2025-04-25,affiliate,275.04
2025-04-25,display,419.57
2025-04-25,direct,0.0
2025-04-25,referral,53.96
2025-04-26,search,1334.76
2025-04-26,social,768.51
2025-04-26,email,160.18
2025-04-26,affiliate,284.49
2025-04-26,display,396.88
2025-04-26,direct,0.0
2025-04-26,referral,36.69
2025-04-27,search,1036.57
2025-04-27,social,687.01
2025-04-27,email,153.02
2025-04-27,affiliate,225.3
2025-04-27,display,271.49
2025-04-27,direct,0.0
2025-04-27,referral,55.14
2025-04-28,search,1407.78
2025-04-28,social,832.3
2025-04-28,email,196.63
2025-04-28,affiliate,268.13
2025-04-28,display,307.8
2025-04-28,direct,0.0
2025-04-28,referral,50.08
2025-04-29,search,1458.96
2025-04-29,social,599.15
2025-04-29,email,192.81
2025-04-29,affiliate,255.88
2025-04-29,display,351.38
2025-04-29,direct,0.0
2025-04-29,referral,22.34
2025-04-30,search,1244.39
2025-04-30,social,1009.2
2025-04-30,email,199.98
2025-04-30,affiliate,379.34
2025-04-30,display,326.77
2025-04-30,direct,0.0
2025-04-30,referral,50.11
2025-05-01,search,1173.66
2025-05-01,social,765.0
2025-05-01,email,191.8
2025-05-01,affiliate,287.48
2025-05-01,display,248.98
2025-05-01,direct,0.0
2025-05-01,referral,61.39
2025-05-02,search,1252.6
2025-05-02,social,723.84
2025-05-02,email,152.66
2025-05-02,affiliate,309.29
2025-05-02,display,419.79
2025-05-02,direct,0.0
2025-05-02,referral,47.15
2025-05-03,search,1287.82
2025-05-03,social,552.74
2025-05-03,email,159.2
2025-05-03,affiliate,314.71
2025-05-03,display,376.14
2025-05-03,direct,0.0
2025-05-03,referral,44.64
2025-05-04,search,1138.76
2025-05-04,social,857.73
2025-05-04,email,163.21
2025-05-04,affiliate,234.38
2025-05-04,display,324.08
2025-05-04,direct,0.0
2025-05-04,referral,34.98
2025-05-05,search,1032.03
2025-05-05,social,996.79
2025-05-05,email,253.58
2025-05-05,affiliate,235.73
2025-05-05,display,464.24
2025-05-05,direct,0.0
2025-05-05,referral,53.38
2025-05-06,search,1195.8
2025-05-06,social,777.81
2025-05-06,email,201.94
2025-05-06,affiliate,250.5
2025-05-06,display,342.52
2025-05-06,direct,0.0
2025-05-06,referral,52.92
2025-05-07,search,1177.17
2025-05-07,social,819.01
2025-05-07,email,249.02
2025-05-07,affiliate,388.69
2025-05-07,display,306.52
2025-05-07,direct,0.0
2025-05-07,referral,50.66
2025-05-08,search,1214.88
2025-05-08,social,773.28
2025-05-08,email,188.05
2025-05-08,affiliate,262.92
2025-05-08,display,463.56
2025-05-08,direct,0.0
2025-05-08,referral,48.67
2025-05-09,search,1165.57
2025-05-09,social,963.72
2025-05-09,email,212.76
2025-05-09,affiliate,305.4
2025-05-09,display,436.17
2025-05-09,direct,0.0
2025-05-09,referral,38.74
2025-05-10,search,942.04
2025-05-10,social,809.39
2025-05-10,email,170.91
2025-05-10,affiliate,246.89
2025-05-10,display,251.7
2025-05-10,direct,0.0
2025-05-10,referral,44.92
2025-05-11,search,842.77
2025-05-11,social,358.97
2025-05-11,email,211.92
2025-05-11,affiliate,304.3
2025-05-11,display,311.0
2025-05-11,direct,0.0
2025-05-11,referral,41.92
2025-05-12,search,1025.18
2025-05-12,social,487.15
2025-05-12,email,167.27
2025-05-12,affiliate,384.97
2025-05-12,display,399.1
2025-05-12,direct,0.0
2025-05-12,referral,48.45
2025-05-13,search,1234.03
2025-05-13,social,772.95
2025-05-13,email,227.37
2025-05-13,affiliate,261.58
2025-05-13,display,450.36
2025-05-13,direct,0.0
2025-05-13,referral,45.23
2025-05-14,search,1158.89
2025-05-14,social,871.37
2025-05-14,email,160.76
2025-05-14,affiliate,292.18
2025-05-14,display,427.11
2025-05-14,direct,0.0
2025-05-14,referral,50.62
2025-05-15,search,1337.6
2025-05-15,social,740.4
2025-05-15,email,249.02
2025-05-15,affiliate,285.09
2025-05-15,display,486.51
2025-05-15,direct,0.0
2025-05-15,referral,45.85
2025-05-16,search,820.43
2025-05-16,social,590.24
2025-05-16,email,167.5
2025-05-16,affiliate,341.31
2025-05-16,display,392.66
2025-05-16,direct,0.0
2025-05-16,referral,42.94
2025-05-17,search,1172.69
2025-05-17,social,534.48
2025-05-17,email,171.11
2025-05-17,affiliate,276.72
2025-05-17,display,389.52
2025-05-17,direct,0.0
2025-05-17,referral,34.7
2025-05-18,search,876.41
2025-05-18,social,616.27
2025-05-18,email,151.23
2025-05-18,affiliate,224.2
2025-05-18,display,326.39
2025-05-18,direct,0.0
2025-05-18,referral,47.34
2025-05-19,search,1130.94
2025-05-19,social,918.42
2025-05-19,email,168.65
2025-05-19,affiliate,351.5
2025-05-19,display,423.68
2025-05-19,direct,0.0
2025-05-19,referral,49.28
2025-05-20,search,1082.34
2025-05-20,social,773.1
2025-05-20,email,200.76
2025-05-20,affiliate,324.33
2025-05-20,display,403.14
2025-05-20,direct,0.0
2025-05-20,referral,47.84
2025-05-21,search,835.41
2025-05-21,social,919.79
2025-05-21,email,274.06
2025-05-21,affiliate,371.04
2025-05-21,display,396.56
2025-05-21,direct,0.0
2025-05-21,referral,61.81
2025-05-22,search,1187.44
2025-05-22,social,830.44
2025-05-22,email,226.64
2025-05-22,affiliate,358.73
2025-05-22,display,442.98
2025-05-22,direct,0.0
2025-05-22,referral,38.04
2025-05-23,search,1052.61
2025-05-23,social,814.79
2025-05-23,email,199.21
2025-05-23,affiliate,317.41
2025-05-23,display,433.06
2025-05-23,direct,0.0
2025-05-23,referral,42.76
2025-05-24,search,1032.46
2025-05-24,social,591.54
2025-05-24,email,127.3
2025-05-24,affiliate,304.22
2025-05-24,display,324.23
2025-05-24,direct,0.0
2025-05-24,referral,44.93
2025-05-25,search,851.9
2025-05-25,social,594.39
2025-05-25,email,168.79
2025-05-25,affiliate,262.73
2025-05-25,display,416.8
2025-05-25,direct,0.0
2025-05-25,referral,36.25
2025-05-26,search,1110.9
2025-05-26,social,800.81
2025-05-26,email,206.42
2025-05-26,affiliate,299.12
2025-05-26,display,462.35
2025-05-26,direct,0.0
2025-05-26,referral,43.26
2025-05-27,search,661.81
2025-05-27,social,639.99
2025-05-27,email,162.61
2025-05-27,affiliate,275.24
2025-05-27,display,392.6
2025-05-27,direct,0.0
2025-05-27,referral,57.54
2025-05-28,search,1373.67
2025-05-28,social,975.45
2025-05-28,email,201.1
2025-05-28,affiliate,373.51
2025-05-28,display,360.44
2025-05-28,direct,0.0
2025-05-28,referral,68.38
2025-05-29,search,760.31
2025-05-29,social,583.85
2025-05-29,email,177.06
2025-05-29,affiliate,303.13
2025-05-29,display,425.63
2025-05-29,direct,0.0
2025-05-29,referral,33.01
2025-05-30,search,1434.71
2025-05-30,social,776.78
2025-05-30,email,173.05
2025-05-30,affiliate,249.71
2025-05-30,display,392.21
2025-05-30,direct,0.0
2025-05-30,referral,51.29
2025-05-31,search,1337.69
2025-05-31,social,692.25
2025-05-31,email,169.13
2025-05-31,affiliate,341.61
2025-05-31,display,269.52
2025-05-31,direct,0.0
2025-05-31,referral,41.43
2025-06-01,search,1028.46
2025-06-01,social,758.49
2025-06-01,email,162.13
2025-06-01,affiliate,226.57
2025-06-01,display,367.21
2025-06-01,direct,0.0
2025-06-01,referral,35.99
2025-06-02,search,1065.06
2025-06-02,social,639.19
2025-06-02,email,201.17
2025-06-02,affiliate,354.77
2025-06-02,display,386.42
2025-06-02,direct,0.0
2025-06-02,referral,47.61
2025-06-03,search,1457.15
2025-06-03,social,1004.22
2025-06-03,email,192.79
2025-06-03,affiliate,276.57
2025-06-03,display,417.72
2025-06-03,direct,0.0
2025-06-03,referral,55.67
2025-06-04,search,869.57
2025-06-04,social,752.08
2025-06-04,email,187.13
2025-06-04,affiliate,272.91
2025-06-04,display,527.94
2025-06-04,direct,0.0
2025-06-04,referral,44.73
2025-06-05,search,1315.53
2025-06-05,social,597.2
2025-06-05,email,214.35
2025-06-05,affiliate,323.85
2025-06-05,display,321.99
2025-06-05,direct,0.0
2025-06-05,referral,34.73
2025-06-06,search,973.89
2025-06-06,social,763.9
2025-06-06,email,233.86
2025-06-06,affiliate,364.83
2025-06-06,display,443.07
2025-06-06,direct,0.0
2025-06-06,referral,53.58
2025-06-07,search,821.73
2025-06-07,social,683.36
2025-06-07,email,172.82
2025-06-07,affiliate,256.94
2025-06-07,display,233.76
2025-06-07,direct,0.0
2025-06-07,referral,38.44
2025-06-08,search,813.58
2025-06-08,social,638.18
2025-06-08,email,166.3
2025-06-08,affiliate,314.64
2025-06-08,display,213.18
2025-06-08,direct,0.0
2025-06-08,referral,43.96
2025-06-09,search,1059.72
2025-06-09,social,1038.66
2025-06-09,email,209.73
2025-06-09,affiliate,245.83
2025-06-09,display,379.88
2025-06-09,direct,0.0
2025-06-09,referral,42.6
2025-06-10,search,1182.41
2025-06-10,social,822.38
2025-06-10,email,191.75
2025-06-10,affiliate,238.39
2025-06-10,display,426.76
2025-06-10,direct,0.0
2025-06-10,referral,46.47
2025-06-11,search,975.31
2025-06-11,social,668.21
2025-06-11,email,158.37
2025-06-11,affiliate,272.99
2025-06-11,display,426.97
2025-06-11,direct,0.0
2025-06-11,referral,54.68
2025-06-12,search,1373.14
2025-06-12,social,1022.27
2025-06-12,email,204.45
2025-06-12,affiliate,275.59
2025-06-12,display,364.21
2025-06-12,direct,0.0
2025-06-12,referral,51.95
2025-06-13,search,1490.35
2025-06-13,social,779.96
2025-06-13,email,169.12
2025-06-13,affiliate,312.45
2025-06-13,display,414.11
2025-06-13,direct,0.0
2025-06-13,referral,53.95
2025-06-14,search,988.48
2025-06-14,social,677.56
2025-06-14,email,161.58
2025-06-14,affiliate,191.38
2025-06-14,display,392.45
2025-06-14,direct,0.0
2025-06-14,referral,40.25
2025-06-15,search,1099.86
2025-06-15,social,821.22
2025-06-15,email,156.13
2025-06-15,affiliate,199.29
2025-06-15,display,290.35
2025-06-15,direct,0.0
2025-06-15,referral,38.51
2025-06-16,search,1610.38
2025-06-16,social,872.05
2025-06-16,email,191.86
2025-06-16,affiliate,240.62
2025-06-16,display,529.77
2025-06-16,direct,0.0
2025-06-16,referral,52.05
2025-06-17,search,942.37
2025-06-17,social,819.53
2025-06-17,email,194.08
2025-06-17,affiliate,282.32
2025-06-17,display,461.7
2025-06-17,direct,0.0
2025-06-17,referral,55.35
2025-06-18,search,1332.45
2025-06-18,social,719.85
2025-06-18,email,175.73
2025-06-18,affiliate,345.05
2025-06-18,display,343.1
2025-06-18,direct,0.0
2025-06-18,referral,51.44
2025-06-19,search,1312.91
2025-06-19,social,839.26
2025-06-19,email,216.36
2025-06-19,affiliate,336.22
2025-06-19,display,414.33
2025-06-19,direct,0.0
2025-06-19,referral,52.92
2025-06-20,search,1137.24
2025-06-20,social,796.73
2025-06-20,email,192.9
2025-06-20,affiliate,363.32
2025-06-20,display,361.94
2025-06-20,direct,0.0
2025-06-20,referral,37.06
2025-06-21,search,881.28
2025-06-21,social,499.02
2025-06-21,email,128.84
2025-06-21,affiliate,276.89
2025-06-21,display,417.18
2025-06-21,direct,0.0
2025-06-21,referral,42.33
2025-06-22,search,1075.74
2025-06-22,social,592.15
2025-06-22,email,193.54
2025-06-22,affiliate,219.77
2025-06-22,display,299.13
2025-06-22,direct,0.0
2025-06-22,referral,47.14
2025-06-23,search,1238.19
2025-06-23,social,609.62
2025-06-23,email,146.27
2025-06-23,affiliate,359.84
2025-06-23,display,458.68
2025-06-23,direct,0.0
2025-06-23,referral,42.94
2025-06-24,search,1344.81
2025-06-24,social,795.48
2025-06-24,email,158.65
2025-06-24,affiliate,233.91
2025-06-24,display,394.08
2025-06-24,direct,0.0
2025-06-24,referral,57.06
2025-06-25,search,1199.23
2025-06-25,social,867.67
2025-06-25,email,178.43
2025-06-25,affiliate,238.44
2025-06-25,display,518.35
2025-06-25,direct,0.0
2025-06-25,referral,46.75
2025-06-26,search,1283.89
2025-06-26,social,902.48
2025-06-26,email,165.17
2025-06-26,affiliate,344.21
2025-06-26,display,435.67
2025-06-26,direct,0.0
2025-06-26,referral,53.36
2025-06-27,search,1295.79
2025-06-27,social,602.63
2025-06-27,email,196.22
2025-06-27,affiliate,384.49
2025-06-27,display,367.87
2025-06-27,direct,0.0
2025-06-27,referral,45.29
2025-06-28,search,1070.86
2025-06-28,social,924.91
2025-06-28,email,157.27
2025-06-28,affiliate,258.77
2025-06-28,display,400.92
2025-06-28,direct,0.0
2025-06-28,referral,42.44
2025-06-29,search,1298.14
2025-06-29,social,617.17
2025-06-29,email,162.42
2025-06-29,affiliate,216.38
2025-06-29,display,418.48
2025-06-29,direct,0.0
2025-06-29,referral,51.71
2025-06-30,search,1302.3
2025-06-30,social,1016.76
2025-06-30,email,263.1
2025-06-30,affiliate,343.75
2025-06-30,display,337.1
2025-06-30,direct,0.0
2025-06-30,referral,44.96
2025-07-01,search,1186.49
2025-07-01,social,874.06
2025-07-01,email,177.02
2025-07-01,affiliate,355.93
2025-07-01,display,431.66
2025-07-01,direct,0.0
2025-07-01,referral,66.53
2025-07-02,search,1234.52
2025-07-02,social,561.39
2025-07-02,email,157.47
2025-07-02,affiliate,176.45
2025-07-02,display,378.75
2025-07-02,direct,0.0
2025-07-02,referral,52.13
2025-07-03,search,1326.55
2025-07-03,social,800.33
2025-07-03,email,211.69
2025-07-03,affiliate,333.43
2025-07-03,display,332.82
2025-07-03,direct,0.0
2025-07-03,referral,55.83
2025-07-04,search,1285.9
2025-07-04,social,744.06
2025-07-04,email,176.29
2025-07-04,affiliate,253.68
2025-07-04,display,396.8
2025-07-04,direct,0.0
2025-07-04,referral,44.86
2025-07-05,search,1043.92
2025-07-05,social,827.48
2025-07-05,email,154.57
2025-07-05,affiliate,243.33
2025-07-05,display,293.93
2025-07-05,direct,0.0
2025-07-05,referral,46.9
2025-07-06,search,1121.16
2025-07-06,social,688.48
2025-07-06,email,231.62
2025-07-06,affiliate,305.45
2025-07-06,display,352.84
2025-07-06,direct,0.0
2025-07-06,referral,54.91
2025-07-07,search,1135.52
2025-07-07,social,927.86
2025-07-07,email,187.92
2025-07-07,affiliate,279.07
2025-07-07,display,479.92
2025-07-07,direct,0.0
2025-07-07,referral,53.27
2025-07-08,search,1134.06
2025-07-08,social,986.27
2025-07-08,email,187.59
2025-07-08,affiliate,338.2
2025-07-08,display,358.39
2025-07-08,direct,0.0
2025-07-08,referral,36.8
2025-07-09,search,1308.25
2025-07-09,social,771.21
2025-07-09,email,210.05
2025-07-09,affiliate,279.94
2025-07-09,display,496.03
2025-07-09,direct,0.0
2025-07-09,referral,39.76
2025-07-10,search,1072.69
2025-07-10,social,1091.08
2025-07-10,email,157.76
2025-07-10,affiliate,208.37
2025-07-10,display,310.3
2025-07-10,direct,0.0
2025-07-10,referral,42.19
2025-07-11,search,1089.24
2025-07-11,social,882.54
2025-07-11,email,184.22
2025-07-11,affiliate,203.91
2025-07-11,display,341.69
2025-07-11,direct,0.0
2025-07-11,referral,38.94
2025-07-12,search,716.7
2025-07-12,social,624.87
2025-07-12,email,173.33
2025-07-12,affiliate,241.07
2025-07-12,display,416.86
2025-07-12,direct,0.0
2025-07-12,referral,29.28
2025-07-13,search,747.42
2025-07-13,social,590.48
2025-07-13,email,149.58
2025-07-13,affiliate,294.64
2025-07-13,display,348.01
2025-07-13,direct,0.0
2025-07-13,referral,47.65
2025-07-14,search,1307.88
2025-07-14,social,804.96
2025-07-14,email,196.14
2025-07-14,affiliate,363.31
2025-07-14,display,354.53
2025-07-14,direct,0.0
2025-07-14,referral,49.24
2025-07-15,search,932.61
2025-07-15,social,674.49
2025-07-15,email,164.64
2025-07-15,affiliate,238.8
2025-07-15,display,391.92
2025-07-15,direct,0.0
2025-07-15,referral,54.26
2025-07-16,search,918.91
2025-07-16,social,763.51
2025-07-16,email,182.42
2025-07-16,affiliate,322.07
2025-07-16,display,379.74
2025-07-16,direct,0.0
2025-07-16,referral,28.25
2025-07-17,search,1003.22
2025-07-17,social,990.86
2025-07-17,email,185.03
2025-07-17,affiliate,282.78
2025-07-17,display,305.9
2025-07-17,direct,0.0
2025-07-17,referral,61.18
2025-07-18,search,1389.43
2025-07-18,social,732.32
2025-07-18,email,176.44
2025-07-18,affiliate,271.88
2025-07-18,display,418.15
2025-07-18,direct,0.0
2025-07-18,referral,48.4
2025-07-19,search,1145.62
2025-07-19,social,610.1
2025-07-19,email,173.08
2025-07-19,affiliate,248.37
2025-07-19,display,256.27
2025-07-19,direct,0.0
2025-07-19,referral,41.45
2025-07-20,search,1227.53
2025-07-20,social,725.94
2025-07-20,email,157.23
2025-07-20,affiliate,264.73
2025-07-20,display,271.31
2025-07-20,direct,0.0
2025-07-20,referral,34.3
2025-07-21,search,1270.24
2025-07-21,social,1056.16
2025-07-21,email,179.36
2025-07-21,affiliate,358.49
2025-07-21,display,466.26
2025-07-21,direct,0.0
2025-07-21,referral,53.49
2025-07-22,search,1236.05
2025-07-22,social,650.56
2025-07-22,email,154.69
2025-07-22,affiliate,296.35
2025-07-22,display,366.87
2025-07-22,direct,0.0
2025-07-22,referral,45.9
2025-07-23,search,1308.91
2025-07-23,social,684.21
2025-07-23,email,181.59
2025-07-23,affiliate,223.79
2025-07-23,display,353.65
2025-07-23,direct,0.0
2025-07-23,referral,34.23
2025-07-24,search,1519.48
2025-07-24,social,633.81
2025-07-24,email,162.49
2025-07-24,affiliate,373.21
2025-07-24,display,484.09
2025-07-24,direct,0.0
2025-07-24,referral,44.97
2025-07-25,search,1139.07
2025-07-25,social,848.1
2025-07-25,email,168.34
2025-07-25,affiliate,311.66
2025-07-25,display,465.22
2025-07-25,direct,0.0
2025-07-25,referral,33.24
2025-07-26,search,925.23
2025-07-26,social,762.13
2025-07-26,email,167.5
2025-07-26,affiliate,264.92
2025-07-26,display,291.7
2025-07-26,direct,0.0
2025-07-26,referral,42.85
2025-07-27,search,1134.15
2025-07-27,social,957.26
2025-07-27,email,155.44
2025-07-27,affiliate,288.58
2025-07-27,display,325.88
2025-07-27,direct,0.0
2025-07-27,referral,41.28
2025-07-28,search,1430.46
2025-07-28,social,858.36
2025-07-28,email,186.21
2025-07-28,affiliate,276.78
2025-07-28,display,454.68
2025-07-28,direct,0.0
2025-07-28,referral,43.46
2025-07-29,search,1075.93
2025-07-29,social,935.96
2025-07-29,email,233.17
2025-07-29,affiliate,288.93
2025-07-29,display,287.07
2025-07-29,direct,0.0
2025-07-29,referral,51.49
2025-07-30,search,1394.26
2025-07-30,social,687.4
2025-07-30,email,185.78
2025-07-30,affiliate,400.11
2025-07-30,display,396.61
2025-07-30,direct,0.0
2025-07-30,referral,52.41
2025-07-31,search,1551.94
2025-07-31,social,1086.68
2025-07-31,email,217.95
2025-07-31,affiliate,272.17
